商家,区域,商圈,星级,服务,价格,销量
郑远元修脚（桔园店）,仓山区,金山公园/建新路,4.0,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（金山万达店）,仓山区,金山浦上工业区,3.9,郑远元单人舒克脚腾片,50,119
郑远元修脚（金港路店）,仓山区,仓山万达广场,3.7,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（公交总站店）,仓山区,榕城广场/金山公交站,4.2,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（高宅路店）,仓山区,金山浦上工业区,4.0,郑远元单人舒克脚腾片,50,119
郑远元专业修脚（上渡店）,仓山区,上渡建材,4.4,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（金榕北路店）,仓山区,金山大润发,4.6,郑远元单人舒克脚腾片,50,119
云山中医保健推拿,仓山区,建新镇,4.0,云山盲人推拿,55,115
纤美瘦身堂,仓山区,榕城广场/金山公交站,5.0,单人专业肩颈疏通,38,110
西班牙养生会所（仓山万达店）,仓山区,仓山万达广场,4.8,美容套单人餐,68,109
秀域科技美容（美域店）,仓山区,江南水都,4.0,高科技生活美容单次体验课程,129,103
秀域科技美容（汇达店）,仓山区,三叉街,4.0,高科技生活美容单次体验课程,129,103
秀域科技美容（金汇豪庭店）,仓山区,榕城广场/金山公交站,4.0,高科技生活美容单次体验课程,129,103
小资休闲养生馆,仓山区,仓山万达广场,5.0,全身经络指压,118,93
花想容养生美颜馆（仓山万达店）,仓山区,仓山万达广场,5.0,单人面部深层补水护理,48,86
伊莱美芙美容会所（中天金海岸店）,仓山区,金山公园/建新路,4.0,福州伊莱美芙美容会所美容单人套餐,78,84
蝶变佳人美容店,仓山区,三叉街,4.8,面部精致护理及精油开背单人套餐,58,74
窈窕美人纤体中心,仓山区,仓山万达广场,5.0,单人养生罐体验一次,28,73
素悦sure,仓山区,金山公园/建新路,5.0,单人美容养生综合套餐（洗脸2次+汗蒸2次+精油开背1次）,98,13
艾黎蔻·美甲美妆生活馆,仓山区,红星爱琴海广场,5.0,单人点·痣,9.9,13
东方佳人（金山万达店）,仓山区,金山浦上工业区,5.0,肩颈护理2次+太极神灸2次,58,13
