商家,区域,商圈,星级,服务,价格,销量
康洁足道,回民区,西龙王庙,4.2,单人背部拔罐/刮痧二选一,19,24
铂澜迪季珊美容养生会所,回民区,海亮,3.8,单人全身护理套餐,68,23
普洛缇专业瘦身美肤馆,回民区,海亮,4.9,【普洛缇专业瘦身美肤】美体套餐2选1,48,22
悠然堂足道,回民区,中山西路,4.0,拔罐刮痧,20,22
张重生盲人按摩院,回民区,金蓝港,4.7,全身按摩套餐,58,20
丽人美甲美睫时尚会所,回民区,附院,5.0,丽人美睫时尚会所嫁接睫毛,12.8,19
健强推拿店,回民区,文化宫街,4.1,推拿套餐2选1,59,17
云秀美颜养生馆,回民区,海亮,4.6,芳香开背+疏通经络,48.8,18
龙缘聚养生堂,回民区,财经大学新校区,4.6,颈肩按摩或腰部按摩,29.9,15
嘉柏俪美容养生会所,回民区,海亮,4.3,单人美容美体AB方案二选1套餐,39.9,14
PERFECT ONE皮肤管理 美学定妆 SPA,回民区,海亮,5.0,单人韩国8D魔镜皮肤检测分析,9.9,14
璐南熙专业皮肤管理中心,回民区,海亮,4.6,单人皮肤深层清洁净化管理2次,88,14
一绣倾城美甲美婕美容,回民区,海亮,5.0,单人芦荟胶原蛋白美肤,58.8,12
清颜痘肌美容会所,回民区,海亮,5.0,单人芦荟补水,38,11
荷普美颜抗衰纤体养生机构（一店）,回民区,回民区,3.5,单人水感源动力,2,11
涵曦养生馆,回民区,回民区,4.4,单人拔罐+刮痧,29.9,10
思足养生足道,回民区,中山西路,4.0,单人全身精油SPA,298,10
佐登妮丝SPA生活馆（都市华庭店）,回民区,回民区,4.0,JD水润护理,75,10
恒大减肥瘦身美容会所,回民区,回民区,5.0,单人艾灸送拔罐,9.8,9
靓彩美甲美睫,回民区,海亮,5.0,单人手部护理,19.9,9
悦容己半永久连锁品牌呼和浩特站,回民区,金翡丽,4.6,单人修眉,3,8
特蕾茜娅美容SPA会所,回民区,海亮,4.7,养生调理套餐,108,8
嘉柏俪精油护肤,回民区,海亮,3.5,58方案,58,8
苗誉堂专业祛痘,回民区,海亮,5.0,单人活氧焕肤净化毛孔套餐,138,5
鱼之吻美甲美睫,回民区,海亮,5.0,单人蜡疗手护一次,38.8,4
秀Style美容美甲会所,回民区,海亮,5.0,单人面部深层清洁滋润护理套餐,28,4
