商家,区域,商圈,星级,服务,价格,销量
欧莱雅私人定制美发连锁（成都川师本部南门店）,锦江区,四川师大,5.0,单人洗剪吹/护理套餐2选1,39,101037
欧莱雅私人定制美发连锁（成都东大街时尚店）,锦江区,盐市口,5.0,单人洗剪吹/护理套餐2选1,39,101037
欧莱雅私人定制美发连锁（成都染客合能店）,锦江区,三圣乡,5.0,单人洗剪吹/护理套餐2选1,39,101037
欧莱雅私人定制（成都海椒市店）,锦江区,海椒市,5.0,单人洗剪吹/护理套餐2选1,39,101037
欧莱雅私人定制美发连锁（成都锦江万达店）,锦江区,万达广场,5.0,单人洗剪吹/护理套餐2选1,39,101037
欧莱雅私人定制美发连锁（成都春熙路总店）,锦江区,春熙路,5.0,单人洗剪吹/护理套餐2选1,39,101037
美联社（锦华万达店）,锦江区,万达广场,5.0,菲灵剪护造型送烫发染发二选一,178,97787
美联社（春熙路店）,锦江区,春熙路,5.0,菲灵剪护造型送烫发染发二选一,178,97787
施华蔻美发连锁（成都锦江万达广场店）,锦江区,万达广场,5.0,单人施华蔻烫染套餐3选1,208,85651
施华蔻美发连锁（成都金鹰经天路店）,锦江区,琉璃场,5.0,单人施华蔻烫染套餐3选1,208,85651
施华蔻美发连锁（成都春熙路旗舰店）,锦江区,春熙路,5.0,单人施华蔻烫染套餐3选1,208,85651
紫尚造型（成都锦华万达店）,锦江区,万达广场,5.0,【人气】单人烫染直三选一美发套餐,159,59497
紫尚造型（成都潮流广场店）,锦江区,春熙路,5.0,【人气】单人烫染直三选一美发套餐,159,59497
瑞豪专业接发烫染连锁（青和里店）,锦江区,牛王庙,5.0,【时尚白领】玩转色彩／定制造型+首席设计师,188,47907
美天淘日系沙龙（锦华万达店）,锦江区,万达广场,5.0,欧莱雅烫发染发直发护理单人套餐,159,24325
艺境造型（春熙店）,锦江区,春熙路,5.0,单人施华蔻烫/染/直C套餐,208,20695
米淇烫染技术全国联盟（香槟广场店）,锦江区,IFS/香槟广场,5.0,单人利威丝奇幻烫染系列,158,18735
米淇烫染技术全国联盟（蜀都花园店）,锦江区,水碾河,5.0,单人利威丝奇幻烫染系列,158,18735
