商家,区域,商圈,星级,服务,价格,销量
《1号连锁》美发专家（世纪大街店）,天心区,天心区,3.5,乔薇尔（JOVIAL)单选,339,2334
米咔造型（天虹旗舰店）,天心区,天虹,4.2,单人店长总监高端烫染3选1,398,1899
M BEAUTY 你好漂亮美容美发（生活馆会所）,天心区,侯家塘,5.0,时尚单人洗吹造型套餐,42,1563
KK美发工作室（五一广场店）,天心区,天心区,5.0,洗剪吹套餐,29,1536
伊己造型（太平街店）,天心区,坡子街,4.9,单人洗剪吹套餐,45,1517
亚凡潮牌沙龙（总店）,天心区,天心区,5.0,单人超值烫➕染双项目套餐,169,1512
伊己造型（天虹店）,天心区,天虹,5.0,单人无氨烫/染/直3选1套餐,238,1489
AS爱尚造型,天心区,南门口,5.0,单人精致洗剪吹套餐,39.8,1466
AS爱尚造型（黄兴广场店）,天心区,步行街,5.0,单人精致洗剪吹套餐,39.8,1466
天天造型,天心区,新开铺,5.0,单人总监洗剪吹,30.35,1228
天天造型（书香苑）,天心区,劳动广场/书院路,4.9,单人总监洗剪吹,30.35,1228
艾菲尔造型护肤养生,天心区,黄土岭,3.7,单人首席设计师洗剪吹,32.8,1197
思黛尔无痕接发&色彩•造型,天心区,定王台,5.0,单人施华蔻烫发/拉直/染发3选1+固色彩膜/头发抛光套餐,228,1151
思黛尔无痕接发（白沙店）,天心区,劳动广场/书院路,3.9,单人施华蔻烫发/拉直/染发3选1+固色彩膜/头发抛光套餐,228,1151
CJ美咖造型,天心区,天心区,5.0,单人欧莱雅套餐,258,274
沐沐造型（BOBO国际店）,天心区,解放西路,4.7,烫/染/拉直3选1,388,262
可美可乐,天心区,新开铺,5.0,单人洗剪吹,27,257
爱美.国际（新开铺店）,天心区,新开铺,4.7,单人欧莱雅染烫套餐4选1,168,245
NoNo美容美发美甲私人定制,天心区,新开铺,5.0,资深设计师洗剪吹,19.8,225
C.L无痕接发,天心区,坡子街,4.7,单人资深设计师洗剪吹,39.9,221
东尼专业发型设计,天心区,铁道学院/林科大,3.8,单人总监剪发,30,218
慕慕造型,天心区,天心阁,4.4,单人高级造型师洗剪吹,29.9,204
u造型,天心区,解放西路,4.4,单人U造型超值剪发,29.9,186
绮漫造型（慕诗店）,天心区,天心区,4.6,单人精品洗剪吹1次,35,185
苹果精剪造型美容,天心区,铁道学院/林科大,4.5,单人星级洗剪吹1次,26,162
首轩烫染造型中心,天心区,天心区,3.7,单人泰式按摩加金剪加整体造型,24.8,159
文子造型,天心区,人民西路口,5.0,单人高级发型师洗剪吹,35,143
L私享发型定制（解放西店）,天心区,坡子街,5.0,男士专属洗剪吹套餐,25,131
zy造型,天心区,浦沅,5.0,总监洗剪吹,49,127
自由style无痕接发（解放西路）,天心区,解放西路,5.0,无痕接发单人套餐（包烫染、包量）,1888,123
FIM无痕接发&烫染,天心区,解放西路,5.0,单人刘海无痕接发,20,123
mod's hair,天心区,步行街,5.0,单人健康洗发,19.8,123
光泽烫染工作室,天心区,天心区,5.0,单人洗剪吹,36,94
米澜Hair Salon（五一广场店）,天心区,天心区,4.7,单人线上巨惠/打蜡/套餐,0.1,80
GOODTIME日系美发沙龙,天心区,天心区,5.0,单人资深设计师定制剪裁,48,77
goldmiss金小姐,天心区,坡子街,3.9,单人技术总监洗吹造型套餐,29.9,77
coco造型（城市经典店）,天心区,解放西路,4.0,单人COCO造型,99.9,72
coco造型,天心区,省政府,4.6,单人COCO造型,99.9,72
匠心私人订制,天心区,天心区,4.6,单人菲灵烫染二选一套餐,198,67
ANT Hair salon烫染无痕接发,天心区,天心区,5.0,单人洗吹造型,30,55
西井美发美甲私人会所（人民西路店）,天心区,人民西路口,5.0,洗吹造型,28,50
KK美发工作室（五一新干线店）,天心区,天心区,5.0,打蜡,1.9,50
Color Master形象设计,天心区,天心区,5.0,单人洗剪吹,35,49
国豪养发堂（和庄店）,天心区,天虹,5.0,单人草本植物洗头,19,42
亚凡潮牌沙龙,天心区,天心区,5.0,打蜡,1.9,38
搜麦积柯造型无痕接发（解放西路店）,天心区,解放西路,4.6,单人资深首席总监洗剪吹,48,36
阿暾发型工作室,天心区,浦沅,4.8,单人资深设计师剪发套餐,58,33
